plate,well,runtime,measure,sample,sample.2,run,measures_pp
S2L2,A12,45757,0.849,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.768
S2L2,A12,46740,0.871,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.79
S2L2,A12,47719,0.895,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.8140000000000001
S2L2,A12,48691,0.915,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.8340000000000001
S2L2,A12,49671,0.938,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.857
S2L2,A12,50652,0.956,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.875
S2L2,A12,51635,0.971,Azaserine*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.89
S2L2,B01,0,0.082,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B01,935,0.087,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.0049999999999999906
S2L2,B01,1876,0.12,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.03799999999999999
S2L2,B01,2808,0.151,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.06899999999999999
S2L2,B01,3749,0.173,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.09099999999999998
S2L2,B01,4689,0.192,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.11
S2L2,B01,5630,0.204,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.12199999999999998
S2L2,B01,6571,0.214,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.132
S2L2,B01,7514,0.222,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.14
S2L2,B01,8455,0.231,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.14900000000000002
S2L2,B01,9396,0.239,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.15699999999999997
S2L2,B01,10337,0.246,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.16399999999999998
S2L2,B01,11278,0.25,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.16799999999999998
S2L2,B01,12219,0.256,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.174
S2L2,B01,16954,0.29,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.20799999999999996
S2L2,B01,17906,0.299,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.21699999999999997
S2L2,B01,18857,0.311,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.22899999999999998
S2L2,B01,19812,0.32,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.238
S2L2,B01,20769,0.335,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.253
S2L2,B01,21720,0.356,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.27399999999999997
S2L2,B01,38959,0.956,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.874
S2L2,B01,39930,0.989,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.907
S2L2,B01,40902,1.018,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.936
S2L2,B01,41873,1.035,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.953
S2L2,B01,42843,1.036,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9540000000000001
S2L2,B01,43814,1.027,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.945
S2L2,B01,44785,1.015,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9329999999999999
S2L2,B01,45757,1.016,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.934
S2L2,B01,46740,1.006,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.924
S2L2,B01,47719,0.999,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.917
S2L2,B01,48691,0.995,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.913
S2L2,B01,49671,0.997,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.915
S2L2,B01,50652,0.992,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.91
S2L2,B01,51635,0.993,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.911
S2L2,B02,0,0.087,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B02,935,0.088,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L2,B02,1876,0.09,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L2,B02,2808,0.092,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0050000000000000044
S2L2,B02,3749,0.095,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.008000000000000007
S2L2,B02,4689,0.098,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.01100000000000001
S2L2,B02,5630,0.104,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.017
S2L2,B02,6571,0.107,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.020000000000000004
S2L2,B02,7514,0.111,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.024000000000000007
S2L2,B02,8455,0.114,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.02700000000000001
S2L2,B02,9396,0.118,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.031
S2L2,B02,10337,0.124,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.037000000000000005
S2L2,B02,11278,0.129,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.04200000000000001
S2L2,B02,12219,0.134,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.047000000000000014
S2L2,B02,16954,0.155,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.068
S2L2,B02,17906,0.16,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.07300000000000001
S2L2,B02,18857,0.168,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.08100000000000002
S2L2,B02,19812,0.173,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B02,20769,0.178,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.091
S2L2,B02,21720,0.184,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.097
S2L2,B02,38959,0.306,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.219
S2L2,B02,39930,0.311,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.224
S2L2,B02,40902,0.315,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.228
S2L2,B02,41873,0.316,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.229
S2L2,B02,42843,0.317,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23
S2L2,B02,43814,0.321,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.234
S2L2,B02,44785,0.323,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23600000000000002
S2L2,B02,45757,0.324,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23700000000000002
S2L2,B02,46740,0.325,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.23800000000000002
S2L2,B02,47719,0.327,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.24000000000000002
S2L2,B02,48691,0.327,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.24000000000000002
S2L2,B02,49671,0.328,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.24100000000000002
S2L2,B02,50652,0.328,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.24100000000000002
S2L2,B02,51635,0.328,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.24100000000000002
S2L2,B03,0,0.085,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B03,935,0.086,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,9.99999999999987e-4
S2L2,B03,1876,0.088,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S2L2,B03,2808,0.089,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L2,B03,3749,0.092,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.006999999999999992
S2L2,B03,4689,0.096,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.010999999999999996
S2L2,B03,5630,0.103,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.017999999999999988
S2L2,B03,6571,0.109,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S2L2,B03,7514,0.116,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.031
S2L2,B03,8455,0.124,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.03899999999999999
S2L2,B03,9396,0.133,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.048
S2L2,B03,10337,0.144,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.05899999999999998
S2L2,B03,11278,0.156,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.071
S2L2,B03,12219,0.168,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.083
S2L2,B03,16954,0.235,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.14999999999999997
S2L2,B03,17906,0.251,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.16599999999999998
S2L2,B03,18857,0.275,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.19
S2L2,B03,19812,0.295,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.20999999999999996
S2L2,B03,20769,0.316,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.23099999999999998
S2L2,B03,21720,0.391,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.306
S2L2,B03,38959,1.068,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9830000000000001
S2L2,B03,39930,1.067,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.982
S2L2,B03,40902,1.063,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.978
S2L2,B03,41873,1.058,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9730000000000001
S2L2,B03,42843,1.059,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.974
S2L2,B03,43814,1.054,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9690000000000001
S2L2,B03,44785,1.051,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.966
S2L2,B03,45757,1.052,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9670000000000001
S2L2,B03,46740,1.049,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.964
S2L2,B03,47719,1.045,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.96
S2L2,B03,48691,1.044,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9590000000000001
S2L2,B03,49671,1.044,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9590000000000001
S2L2,B03,50652,1.044,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9590000000000001
S2L2,B03,51635,1.042,EDTA,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.9570000000000001
S2L2,B04,0,0.084,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B04,935,0.086,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S2L2,B04,1876,0.088,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L2,B04,2808,0.09,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L2,B04,3749,0.093,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S2L2,B04,4689,0.098,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S2L2,B04,5630,0.103,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.01899999999999999
S2L2,B04,6571,0.108,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S2L2,B04,7514,0.115,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.031
S2L2,B04,8455,0.121,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S2L2,B04,9396,0.129,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.045
S2L2,B04,10337,0.139,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.05500000000000001
S2L2,B04,11278,0.151,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.06699999999999999
S2L2,B04,12219,0.163,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.079
S2L2,B04,16954,0.236,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.15199999999999997
S2L2,B04,17906,0.255,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.17099999999999999
S2L2,B04,18857,0.284,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.19999999999999996
S2L2,B04,19812,0.298,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.21399999999999997
S2L2,B04,20769,0.324,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.24
S2L2,B04,21720,0.414,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,0.32999999999999996
S2L2,B04,38959,1.116,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.032
S2L2,B04,39930,1.11,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.026
S2L2,B04,40902,1.106,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.022
S2L2,B04,41873,1.104,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.02
S2L2,B04,42843,1.102,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.018
S2L2,B04,43814,1.1,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.016
S2L2,B04,44785,1.098,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.014
S2L2,B04,45757,1.099,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.015
S2L2,B04,46740,1.097,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.013
S2L2,B04,47719,1.096,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.012
S2L2,B04,48691,1.094,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.01
S2L2,B04,49671,1.096,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.012
S2L2,B04,50652,1.095,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.011
S2L2,B04,51635,1.096,Tartaric acid,H2O,SR1_results_DRUGPLATES_2019-07-02,1.012
S2L2,B05,0,0.084,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B05,935,0.085,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L2,B05,1876,0.086,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.001999999999999988
S2L2,B05,2808,0.088,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.00399999999999999
S2L2,B05,3749,0.09,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.0059999999999999915
S2L2,B05,4689,0.093,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.008999999999999994
S2L2,B05,5630,0.096,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.011999999999999997
S2L2,B05,6571,0.098,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.013999999999999999
S2L2,B05,7514,0.101,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.017
S2L2,B05,8455,0.104,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.01999999999999999
S2L2,B05,9396,0.108,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.023999999999999994
S2L2,B05,10337,0.111,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.026999999999999996
S2L2,B05,11278,0.116,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.032
S2L2,B05,12219,0.121,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.03699999999999999
S2L2,B05,16954,0.142,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.05799999999999998
S2L2,B05,17906,0.148,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.06399999999999999
S2L2,B05,18857,0.154,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.06999999999999999
S2L2,B05,19812,0.16,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.076
S2L2,B05,20769,0.167,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.083
S2L2,B05,21720,0.177,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.09299999999999999
S2L2,B05,38959,0.569,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.48499999999999993
S2L2,B05,39930,0.609,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.525
S2L2,B05,40902,0.648,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.5640000000000001
S2L2,B05,41873,0.685,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.6010000000000001
S2L2,B05,42843,0.726,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.642
S2L2,B05,43814,0.76,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.676
S2L2,B05,44785,0.799,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.7150000000000001
S2L2,B05,45757,0.837,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.753
S2L2,B05,46740,0.869,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.785
S2L2,B05,47719,0.902,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.8180000000000001
S2L2,B05,48691,0.927,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.8430000000000001
S2L2,B05,49671,0.942,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.858
S2L2,B05,50652,0.94,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.856
S2L2,B05,51635,0.937,6-Azauracil,DMSO,SR1_results_DRUGPLATES_2019-07-02,0.8530000000000001
S2L2,B06,0,0.086,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B06,935,0.087,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L2,B06,1876,0.089,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L2,B06,2808,0.09,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0040000000000000036
S2L2,B06,3749,0.093,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.007000000000000006
S2L2,B06,4689,0.096,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.010000000000000009
S2L2,B06,5630,0.099,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.013000000000000012
S2L2,B06,6571,0.102,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.016
S2L2,B06,7514,0.105,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.019000000000000003
S2L2,B06,8455,0.107,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.021000000000000005
S2L2,B06,9396,0.111,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.02500000000000001
S2L2,B06,10337,0.113,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.02700000000000001
S2L2,B06,11278,0.116,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.030000000000000013
S2L2,B06,12219,0.119,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.033
S2L2,B06,16954,0.121,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.035
S2L2,B06,17906,0.122,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.036000000000000004
S2L2,B06,18857,0.126,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.04000000000000001
S2L2,B06,19812,0.13,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.04400000000000001
S2L2,B06,20769,0.133,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.047000000000000014
S2L2,B06,21720,0.137,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.05100000000000002
S2L2,B06,38959,0.171,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.08500000000000002
S2L2,B06,39930,0.173,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.087
S2L2,B06,40902,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,41873,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,42843,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,43814,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,44785,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,45757,0.17,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.08400000000000002
S2L2,B06,46740,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,47719,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,48691,0.173,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.087
S2L2,B06,49671,0.173,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.087
S2L2,B06,50652,0.172,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.086
S2L2,B06,51635,0.173,DTT,H2O,SR1_results_DRUGPLATES_2019-07-02,0.087
S2L2,B07,0,0.085,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B07,935,0.088,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.002999999999999989
S2L2,B07,1876,0.104,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.01899999999999999
S2L2,B07,2808,0.139,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.054000000000000006
S2L2,B07,3749,0.163,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.078
S2L2,B07,4689,0.187,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.102
S2L2,B07,5630,0.201,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.116
S2L2,B07,6571,0.209,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.12399999999999999
S2L2,B07,7514,0.218,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.133
S2L2,B07,8455,0.224,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.139
S2L2,B07,9396,0.234,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.14900000000000002
S2L2,B07,10337,0.241,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.15599999999999997
S2L2,B07,11278,0.246,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.16099999999999998
S2L2,B07,12219,0.255,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.16999999999999998
S2L2,B07,16954,0.283,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.19799999999999995
S2L2,B07,17906,0.292,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.20699999999999996
S2L2,B07,18857,0.302,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.21699999999999997
S2L2,B07,19812,0.313,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.22799999999999998
S2L2,B07,20769,0.325,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.24
S2L2,B07,21720,0.349,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.26399999999999996
S2L2,B07,38959,0.926,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.8410000000000001
S2L2,B07,39930,0.961,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.876
S2L2,B07,40902,0.992,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.907
S2L2,B07,41873,1.012,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.927
S2L2,B07,42843,1.019,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9339999999999999
S2L2,B07,43814,1.013,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9279999999999999
S2L2,B07,44785,1.005,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9199999999999999
S2L2,B07,45757,1.001,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9159999999999999
S2L2,B07,46740,0.995,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.91
S2L2,B07,47719,0.988,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.903
S2L2,B07,48691,0.986,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.901
S2L2,B07,49671,0.985,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.9
S2L2,B07,50652,0.982,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.897
S2L2,B07,51635,0.983,DMSO control,DMSO C,SR1_results_DRUGPLATES_2019-07-02,0.898
S2L2,B08,0,0.088,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0
S2L2,B08,935,0.089,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0010000000000000009
S2L2,B08,1876,0.091,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.0030000000000000027
S2L2,B08,2808,0.094,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.006000000000000005
S2L2,B08,3749,0.097,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.009000000000000008
S2L2,B08,4689,0.101,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.013000000000000012
S2L2,B08,5630,0.105,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.017
S2L2,B08,6571,0.108,Compound 48/80*,H2O,SR1_results_DRUGPLATES_2019-07-02,0.020000000000000004
